item_type,brand,name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
ram,TEAMGROUP, T-Force Delta RGB 16 GB,203.61,"4,3200","2,8",2.937,Black,10.0,16.0
ram,Kingston, KVR1333D3N9HK2/8G 8 GB,216.61,"3,1333","2,4",6.249,Green,13.503,9.0
ram,Corsair, Dominator Titanium 48 GB,1213.2,"5,7600","2,24",5.833,Black,9.474,36.0
ram,Corsair, Vengeance RGB 64 GB,1213.2,"5,6000","4,16",4.375,Black,12.0,36.0
ram,TEAMGROUP, Elite 16 GB,173.28,"5,4800","1,16",2.499,Black,16.667,40.0
ram,Corsair, Vengeance LPX 16 GB,238.27,"4,3600","2,8",3.437,Black / Yellow,8.889,16.0
ram,G.Skill, Trident Z Royal 128 GB,9814.81,"4,3200","4,32",17.696,Gold,10.0,16.0
ram,Corsair, Vengeance LPX 32 GB,402.93,"4,3600","4,8",2.906,Black / Yellow,10.0,18.0
ram,Corsair, Vengeance 96 GB,1169.87,"5,5200","2,48",2.812,Black,14.615,38.0
ram,TEAMGROUP, T-Create Expert 32 GB,519.92,"5,7200","2,16",3.75,Black,9.444,34.0
ram,G.Skill, Trident Z RGB 256 GB,3842.81,"4,3600","8,32",3.464,,8.889,16.0
ram,Kingston, FURY Beast 32 GB,368.26,"4,3600","2,16",2.656,Black,10.0,18.0
ram,G.Skill, Trident Z Neo 16 GB,290.22,"4,3600","2,8",4.186,Black / Silver,8.889,16.0
ram,Lexar, THOR 32 GB,329.44,"4,3200","2,16",2.376,Black,10.0,16.0
ram,OLOy, MD4U0836180BHKDA 16 GB,151.53,"4,3600","2,8",2.186,Black,10.0,18.0
ram,Corsair, Dominator Titanium 48 GB,1083.21,"5,7200","2,24",5.208,White,10.0,36.0
ram,Crucial, CT16G4DFRA32A 16 GB,147.28,"4,3200","1,16",2.124,Green,13.75,22.0
ram,Corsair, Dominator Titanium 64 GB,1559.84,"5,6400","4,16",5.625,Black,10.0,32.0
ram,TEAMGROUP, Elite 16 GB,129.95,"4,3200","1,16",1.874,Black,13.75,22.0
ram,Crucial, CT2K16G48C40U5 32 GB,379.83,"5,4800","2,16",2.739,Black,16.667,40.0
ram,Corsair, Dominator Titanium 64 GB,1256.53,"5,6000","2,32",4.531,Black,10.0,30.0
ram,G.Skill, Trident Z RGB 96 GB,1473.18,"5,6400","2,48",3.542,Black,10.0,32.0
ram,TEAMGROUP, T-Create Expert 32 GB,411.59,"5,6000","2,16",2.968,White,12.667,38.0
ram,Corsair, Vengeance RGB 32 GB,554.58,"5,6000","2,16",4.0,Black,12.0,36.0
ram,OLOy, OWL RGB 16 GB,186.28,"4,3200","2,8",2.687,White,10.0,16.0
ram,G.Skill, Trident Z5 RGB 64 GB,931.55,"5,6000","2,32",3.359,Black,10.0,30.0
ram,Kingston, FURY Beast 16 GB,194.34,"4,3200","1,16",2.803,Black,10.0,16.0
ram,Corsair, Vengeance LPX 16 GB,181.94,"4,2400","2,8",2.624,Black / Yellow,13.333,16.0
ram,Corsair, Vengeance RGB Pro 16 GB,277.27,"4,3600","2,8",3.999,White,10.0,18.0
ram,Patriot, Signature Premium 16 GB,108.28,"4,2666","1,16",1.562,Black,14.254,19.0
ram,Kingston, FURY 32 GB,633.92,"5,6000","2,16",4.572,White,13.333,40.0
ram,TEAMGROUP, T-Force Vulcan Z 64 GB,498.25,"4,3200","2,32",1.797,Gray,10.0,16.0
ram,Mushkin, Redline ST 64 GB,909.89,"5,6400","2,32",3.281,Black,9.375,30.0
ram,Corsair, Vengeance RGB 32 GB,563.25,"5,6400","2,16",4.062,White / Black,11.25,36.0
ram,G.Skill, Trident Z RGB 32 GB,476.59,"4,3200","4,8",3.437,Black,10.0,16.0
ram,Corsair, Vengeance RGB RS 16 GB,259.94,"4,3200","2,8",3.749,Black / Gray,10.0,16.0
ram,Kingston, FURY Beast 16 GB,255.6,"5,5200","1,16",3.687,Black / Silver,15.385,40.0
ram,TEAMGROUP, T-Force Vulcan 32 GB,420.26,"5,5600","2,16",3.031,Red,11.429,32.0
ram,TEAMGROUP, T-Force Delta RGB 32 GB,294.56,"4,3200","2,16",2.124,Black,10.0,16.0
ram,Lexar, Ares RGB 32 GB,719.23,"5,6400","2,16",5.187,White,10.0,32.0
ram,Samsung, M378B5173DB0-CK0 4 GB,55.59,"3,1600","1,4",3.208,Green,13.75,11.0
ram,OLOy, MD4U1636181CHKDA 32 GB,311.93,"4,3600","2,16",2.25,Black,10.0,18.0
ram,Kingston, FURY Beast RGB 128 GB,1937.5,"5,5200","4,32",3.493,Black,15.385,40.0
ram,Corsair, Vengeance 64 GB,996.55,"5,6000","2,32",3.594,Black / Gray,10.0,30.0
ram,TEAMGROUP, Elite 64 GB,472.25,"4,3200","2,32",1.703,Black,13.75,22.0
ram,G.Skill, Trident Z5 RGB 32 GB,506.92,"5,5600","2,16",3.656,Black,10.0,28.0
ram,G.Skill, Trident Z5 RGB 32 GB,489.59,"5,6000","2,16",3.531,Black,10.0,30.0
ram,G.Skill, Ripjaws S5 32 GB,467.92,"5,6000","2,16",3.375,Black,10.667,32.0
ram,G.Skill, Ripjaws S5 32 GB,454.92,"5,6000","2,16",3.281,Black,10.0,30.0
ram,Corsair, Vengeance 96 GB,1213.2,"5,5600","2,48",2.917,Black,14.286,40.0
ram,TEAMGROUP, T-Force Vulcan Z 16 GB,151.61,"4,3200","2,8",2.187,Red,10.0,16.0
ram,Corsair, Vengeance RGB RT 32 GB,606.58,"4,4600","2,16",4.375,Black,7.826,18.0
ram,Corsair, Vengeance RGB RT 256 GB,6548.51,"4,3600","8,32",5.904,Black,10.0,18.0
ram,TEAMGROUP, T-Create Expert 64 GB,844.89,"5,6400","2,32",3.047,Black,10.625,34.0
ram,Corsair, Vengeance RGB 64 GB,1052.88,"5,6600","2,32",3.797,Black / Gray,9.697,32.0
ram,Corsair, Vengeance LPX 16 GB,194.94,"4,3200","2,8",2.812,White,10.0,16.0
ram,Corsair, Vengeance RGB RS 32 GB,389.93,"4,3200","2,16",2.812,Black / Gray,10.0,16.0
ram,Kingston, KVR13N9S6/2 2 GB,86.53,"3,1333","1,2",9.985,Black / Green,13.503,9.0
ram,Patriot, Viper 3 16 GB,129.9,"3,1866","2,8",1.874,Black / Silver,10.718,10.0
ram,G.Skill, Trident Z5 RGB 96 GB,1473.18,"5,6400","2,48",3.542,White / Black,10.0,32.0
ram,G.Skill, Trident Z RGB 32 GB,368.26,"4,4000","2,16",2.656,Black,9.0,18.0
ram,Corsair, Vengeance RGB 96 GB,1594.5,"5,6800","2,48",3.833,Black / Silver,11.765,40.0
ram,Corsair, Vengeance LPX 32 GB,303.22,"4,2133","2,16",2.187,Black / Yellow,12.189,13.0
ram,Patriot, Signature Line 8 GB,125.57,"5,4800","1,8",3.623,Black,16.667,40.0
ram,Lexar, THOR 16 GB,210.84,"4,3200","2,8",3.041,Black,10.0,16.0
ram,ADATA, XPG Lancer Blade RGB 32 GB,519.92,"5,6000","2,16",3.75,White,10.0,30.0
ram,Corsair, Vengeance 64 GB,1052.88,"5,6600","2,32",3.797,Black / Gray,9.697,32.0
ram,Corsair, Vengeance 32 GB,411.59,"5,5200","1,32",2.968,Black,15.385,40.0
ram,Corsair, Dominator Titanium 32 GB,762.56,"5,6600","2,16",5.5,White,9.697,32.0
ram,Kingston, KVR16N11/8 8 GB,73.14,"3,1600","1,8",2.11,Green,13.75,11.0
ram,Corsair, Dominator Platinum RGB 32 GB,714.9,"5,6000","2,16",5.156,Black,10.0,30.0
ram,Corsair, Vengeance RGB Pro 32 GB,541.58,"4,3200","4,8",3.906,White,10.0,16.0
ram,TEAMGROUP, T-Create Expert 64 GB,801.56,"5,6000","2,32",2.89,White,11.333,34.0
ram,Corsair, Vengeance RGB RT 32 GB,454.92,"4,3600","2,16",3.281,Black,8.889,16.0
ram,Kingston, FURY Beast RGB 16 GB,381.26,"5,5600","2,8",5.499,Black,14.286,40.0
ram,Patriot, Signature 8 GB,69.24,"3,1600","1,8",1.998,Black / Green,13.75,11.0
ram,Timetec, PINNACLE Konduit 32 GB,272.94,"4,3600","2,16",1.968,White,10.0,18.0
ram,G.Skill, Ripjaws S5 96 GB,1689.83,"5,6800","2,48",4.062,Black,10.0,34.0
ram,Corsair, Dominator Platinum RGB 64 GB,1256.53,"5,5600","4,16",4.531,Black,12.857,36.0
ram,TEAMGROUP, T-Create Expert 16 GB,151.61,"4,3600","2,8",2.187,Gray,10.0,18.0
ram,Corsair, Vengeance 32 GB,493.92,"5,5600","2,16",3.562,White,12.857,36.0
ram,Corsair, Vengeance RGB 48 GB,996.55,"5,7600","2,24",4.791,Black,9.474,36.0
ram,Corsair, Vengeance RGB Pro SL 32 GB,433.26,"4,3600","2,16",3.125,Black,10.0,18.0
ram,Kingston, FURY Beast 32 GB,498.42,"5,5200","2,16",3.595,Black / Silver,15.385,40.0
ram,G.Skill, Ripjaws V 8 GB,303.22,"4,2400","1,8",8.748,Red,12.5,15.0
ram,OLOy, OWL RGB 16 GB,186.28,"4,3200","2,8",2.687,Black,10.0,16.0
ram,Kingston, FURY Beast RGB 32 GB,563.25,"4,3200","2,16",4.062,Black,10.0,16.0
ram,TEAMGROUP, T-Create Expert 16 GB,142.95,"4,3200","2,8",2.062,Gray,10.0,16.0
ram,Kingston, FURY Beast RGB 16 GB,385.98,"5,5600","2,8",5.567,Black,12.857,36.0
ram,Corsair, Vengeance RGB Pro 64 GB,606.58,"4,3600","2,32",2.187,Black,10.0,18.0
ram,Corsair, Vengeance 64 GB,727.9,"5,4800","2,32",2.625,Black,16.667,40.0
ram,G.Skill, Ripjaws V 16 GB,164.61,"4,3200","1,16",2.374,Black,10.0,16.0
ram,Kingston, FURY 128 GB,2118.84,"5,5200","4,32",3.82,White,15.385,40.0
ram,Corsair, Vengeance RGB 32 GB,541.58,"5,6000","2,16",3.906,Black / Gray,12.0,36.0
ram,Corsair, Vengeance LPX 32 GB,320.56,"4,2666","2,16",2.312,Black / Yellow,12.003,16.0
ram,Crucial, Classic 8 GB,116.95,"5,5600","1,8",3.374,Black,16.429,46.0
ram,Silicon, Power GAMING 16 GB,151.53,"4,3600","2,8",2.186,Gray / Silver,10.0,18.0
ram,TEAMGROUP, T-Force Vulcan Z 32 GB,230.95,"4,3200","2,16",1.666,Red,10.0,16.0
ram,TEAMGROUP, T-Force Vulcan 32 GB,411.59,"5,5600","2,16",2.968,Black,12.857,36.0
ram,G.Skill, Trident Z5 RGB 32 GB,576.25,"5,7200","2,16",4.156,Silver / Black,9.444,34.0
ram,Corsair, Vengeance RGB 32 GB,649.91,"5,6400","2,16",4.687,White / Silver,10.0,32.0
ram,G.Skill, Trident Z5 RGB 64 GB,931.55,"5,6000","2,32",3.359,White / Black,10.0,30.0
ram,G.Skill, Trident Z5 RGB 48 GB,1213.2,"5,8200","2,24",5.833,Black,9.756,40.0
ram,Corsair, Dominator Titanium 32 GB,866.56,"5,7200","2,16",6.25,Black,9.444,34.0
ram,G.Skill, Ripjaws S5 64 GB,1039.88,"5,6800","2,32",3.75,Black,10.0,34.0
ram,Corsair, Vengeance RGB Pro 32 GB,359.6,"4,3600","2,16",2.593,Black,10.0,18.0
ram,G.Skill, TridentZ RGB 32 GB,1811.19,"4,4800","2,16",13.062,Black,8.333,20.0
ram,Kingston, FURY Beast RGB 32 GB,572.61,"5,5600","2,16",4.13,Black,12.857,36.0
ram,Corsair, Vengeance 64 GB,1039.88,"5,5600","4,16",3.75,Black,12.857,36.0
ram,Kingston, FURY Beast 16 GB,307.64,"5,4800","2,8",4.438,Black,15.833,38.0
ram,Corsair, Vengeance RGB 64 GB,801.56,"5,5200","2,32",2.89,Black / Gray,15.385,40.0
ram,Corsair, Vengeance 32 GB,498.25,"5,6000","2,16",3.593,White / Gray,12.0,36.0
ram,Corsair, Vengeance LPX 32 GB,368.26,"4,3600","2,16",2.656,Black / Yellow,10.0,18.0
ram,G.Skill, Ripjaws V 64 GB,871.89,"4,4400","2,32",3.144,Black,8.636,19.0
ram,Corsair, Dominator Platinum RGB 32 GB,519.92,"4,3200","2,16",3.75,Black,10.0,16.0
ram,TEAMGROUP, T-Create Expert 96 GB,1542.5,"5,6800","2,48",3.708,Black,10.588,36.0
ram,Crucial, CT2K8G4DFRA32A 16 GB,173.28,"4,3200","2,8",2.499,Green,13.75,22.0
ram,OLOy, MD4U083216BJDA 16 GB,164.61,"4,3200","2,8",2.374,Black,10.0,16.0
ram,Corsair, Dominator Titanium 32 GB,762.56,"5,6600","2,16",5.5,Black,9.697,32.0
ram,TEAMGROUP, Elite 16 GB,199.27,"5,6000","1,16",2.874,Black,16.0,48.0
ram,G.Skill, Trident Z RGB 32 GB,433.26,"4,4400","2,16",3.125,Black,8.636,19.0
ram,Corsair, Vengeance LPX 32 GB,454.92,"4,4000","2,16",3.281,Black / Yellow,9.0,18.0
ram,Corsair, Vengeance RGB 32 GB,476.59,"5,5600","2,16",3.437,Black / Gray,14.286,40.0
ram,Corsair, Vengeance LPX 64 GB,641.24,"4,3200","4,16",2.312,Black / Yellow,10.0,16.0
ram,TEAMGROUP, Elite Plus 64 GB,641.24,"5,4800","2,32",2.312,Silver,16.667,40.0
ram,Corsair, Vengeance RGB 32 GB,589.24,"5,6200","2,16",4.25,White,11.613,36.0
ram,TEAMGROUP, T-Force Vulcan 16 GB,294.6,"5,5200","2,8",4.249,Black,15.385,40.0
ram,G.Skill, Ripjaws X 8 GB,132.03,"3,1600","2,4",3.809,Black / Red,11.25,9.0
ram,TEAMGROUP, Elite 32 GB,350.89,"5,5600","2,16",2.531,Black,16.429,46.0
ram,Corsair, Vengeance RGB 32 GB,584.91,"5,6000","2,16",4.218,White,13.333,40.0
ram,Silicon, Power XPOWER Zenith Gaming 32 GB,238.19,"4,3200","2,16",1.718,Black,10.0,16.0
ram,Corsair, Vengeance LPX 16 GB,194.94,"4,3000","2,8",2.812,Black,10.667,16.0
ram,Corsair, Vengeance 64 GB,866.56,"5,6000","2,32",3.125,Gray,13.333,40.0
ram,PNY, XLR8 16 GB,173.28,"4,3200","2,8",2.499,Black / Red,10.0,16.0
ram,Corsair, Dominator Titanium 32 GB,866.56,"5,7000","2,16",6.25,White,9.714,34.0
ram,TEAMGROUP, T-Force Vulcan 16 GB,294.6,"5,5200","2,8",4.249,Black,15.385,40.0
ram,G.Skill, Trident Z5 RGB 32 GB,541.58,"5,6800","2,16",3.906,Black / Silver,10.0,34.0
ram,Corsair, Dominator Titanium 64 GB,1256.53,"5,6000","2,32",4.531,Black,10.0,30.0
ram,Corsair, Vengeance LPX 16 GB,194.94,"4,3000","2,8",2.812,White,10.667,16.0
ram,Kingston, FURY Beast 16 GB,330.0,"5,5200","2,8",4.76,Black / Silver,13.846,36.0
ram,G.Skill, Ripjaws S5 64 GB,1025.27,"5,6000","2,32",3.697,White,10.0,30.0
ram,Crucial, CT4G4DFS8266 4 GB,54.16,"4,2666","1,4",3.125,Green / Black,14.254,19.0
ram,Corsair, Vengeance RGB Pro SL 64 GB,779.9,"4,3600","4,16",2.812,White,10.0,18.0
ram,Kingston, FURY Renegade 32 GB,832.24,"4,3600","2,16",6.002,Black,8.889,16.0
ram,TEAMGROUP, T-Create Classic 64 GB,758.23,"5,6000","2,32",2.734,Black,16.0,48.0
ram,Timetec, PINNACLE Konduit 16 GB,197.37,"4,3200","2,8",2.847,White,10.0,16.0
ram,OLOy, Blade RGB 64 GB,836.23,"5,6400","2,32",3.015,Black,10.0,32.0
ram,Patriot, Signature Line 8 GB,77.91,"4,3200","1,8",2.248,,13.75,22.0
ram,Corsair, Vengeance 32 GB,519.92,"5,6400","2,16",3.75,Black,11.25,36.0
ram,TEAMGROUP, T-Force Delta RGB 48 GB,1099.41,"5,8200","2,24",5.286,Black,9.268,38.0
ram,Kingston, FURY Beast 32 GB,459.25,"5,4800","2,16",3.312,Black / Silver,15.833,38.0
ram,Corsair, Dominator Platinum RGB 32 GB,931.55,"5,7600","2,16",6.718,Black,9.474,36.0
ram,G.Skill, Trident Z Neo 64 GB,888.22,"4,3600","4,16",3.203,Black / Silver,8.889,16.0
ram,Kingston, FURY Beast RGB 16 GB,238.32,"4,3600","2,8",3.438,Black,9.444,17.0
ram,Silicon, Power XPOWER Zenith Gaming 64 GB,801.56,"5,6000","2,32",2.89,White,10.0,30.0
ram,Corsair, Dominator Titanium 32 GB,736.57,"5,6400","2,16",5.312,White,10.0,32.0
ram,Patriot, Viper Steel 8 GB,116.95,"4,3200","2,4",3.374,Silver / Black,10.0,16.0
ram,TEAMGROUP, T-Force Vulcan Z 16 GB,164.61,"4,3600","2,8",2.374,Red,10.0,18.0
ram,G.Skill, Trident Z5 RGB 64 GB,901.22,"5,6000","2,32",3.25,Black,12.0,36.0
ram,Crucial, Pro 48 GB,636.91,"5,6000","2,24",3.062,Black,16.0,48.0
ram,Corsair, Vengeance RGB Pro SL 16 GB,259.94,"4,3200","2,8",3.749,White / Black,10.0,16.0
ram,KingBank, SharpBlade 32 GB,428.92,"5,6800","2,16",3.093,Black,10.0,34.0
ram,G.Skill, Aegis 32 GB,268.6,"4,3000","2,16",1.937,Red / Black,10.667,16.0
ram,Corsair, Vengeance LPX 32 GB,389.93,"4,3200","4,8",2.812,Black / Yellow,10.0,16.0
ram,G.Skill, Trident Z5 RGB 48 GB,1083.21,"5,8000","2,24",5.208,White / Black,10.0,40.0
ram,Crucial, Classic 16 GB,242.6,"5,5200","2,8",3.499,Black,16.154,42.0
ram,Patriot, Viper Venom 16 GB,303.22,"5,5600","2,8",4.374,Black / White,14.286,40.0
ram,G.Skill, Trident Z5 Neo 32 GB,498.25,"5,5600","2,16",3.593,Black,10.0,28.0
ram,TEAMGROUP, T-Create Expert 48 GB,866.56,"5,7200","2,24",4.166,Black,9.444,34.0
ram,Kingston, Server Premier 32 GB,363.93,"4,3200","1,32",2.625,,13.75,22.0
ram,Corsair, Vengeance RGB 96 GB,1559.84,"5,6600","2,48",3.75,Black / Silver,9.697,32.0
ram,TEAMGROUP, T-Create Expert 96 GB,1542.5,"5,6800","2,48",3.708,White,10.588,36.0
ram,TEAMGROUP, T-Force Delta RGB 32 GB,303.22,"4,3200","2,16",2.187,White,10.0,16.0
ram,Corsair, Vengeance 96 GB,1689.83,"5,6600","2,48",4.062,Black / Silver,9.697,32.0
ram,G.Skill, Ripjaws V 64 GB,602.24,"4,3200","4,16",2.172,Black,10.0,16.0
ram,G.Skill, Trident Z5 RGB 32 GB,476.59,"5,6400","2,16",3.437,Black,10.0,32.0
ram,Kingston, FURY Renegade 16 GB,453.97,"4,5133","2,8",6.548,Black,7.793,20.0
ram,Corsair, Dominator Titanium First Edition 64 GB,1559.84,"5,6600","2,32",5.625,White,9.697,32.0
ram,G.Skill, Ripjaws S5 48 GB,736.57,"5,6400","2,24",3.541,Black,10.0,32.0
ram,Corsair, Vengeance LPX 16 GB,194.94,"4,2666","2,8",2.812,Black / Yellow,12.003,16.0
ram,Corsair, Vengeance LPX 16 GB,238.23,"4,2133","2,8",3.436,Black / Yellow,12.189,13.0
ram,G.Skill, Trident Z Royal 16 GB,337.89,"4,3200","2,8",4.874,Silver,10.0,16.0
ram,KingBank, SharpBlade RGB 64 GB,792.9,"5,6400","2,32",2.859,White,10.0,32.0
ram,Kingston, FURY Beast RGB 16 GB,346.55,"5,5200","2,8",4.999,Black,15.385,40.0
ram,TEAMGROUP, Elite 16 GB,73.57,"3,1600","2,8",1.061,Black,13.75,11.0
ram,G.Skill, Ripjaws S5 32 GB,519.92,"5,6800","2,16",3.75,Black,10.0,34.0
ram,Corsair, Vengeance 32 GB,593.58,"5,6600","2,16",4.281,Black,9.697,32.0
ram,G.Skill, Trident Z5 RGB 32 GB,476.59,"5,6400","2,16",3.437,Silver / Black,10.0,32.0
ram,TEAMGROUP, T-Force Delta RGB 32 GB,433.26,"5,6200","2,16",3.125,White,12.258,38.0
ram,G.Skill, Trident Z Royal 128 GB,3592.06,"4,4000","4,32",6.477,Silver,9.0,18.0
ram,OLOy, MD4U083016BGDA 16 GB,151.61,"4,3000","2,8",2.187,Black,10.667,16.0
ram,TEAMGROUP, T-Force Vulcan 32 GB,446.26,"5,6000","2,16",3.218,Red,10.0,30.0
ram,Kingston, Server Premier 64 GB,693.24,"4,3200","1,64",2.5,,13.75,22.0
ram,Corsair, Dominator Platinum RGB 64 GB,1148.2,"5,6000","2,32",4.14,Black,10.0,30.0
ram,Corsair, Vengeance 32 GB,493.92,"5,6000","2,16",3.562,Black,13.333,40.0
ram,G.Skill, Flare X5 32 GB,454.92,"5,5600","2,16",3.281,Black,10.714,30.0
ram,TEAMGROUP, Elite 16 GB,186.28,"5,5600","1,16",2.687,Black,16.429,46.0
ram,Mushkin, Redline Lumina White 64 GB,953.22,"5,6400","2,32",3.437,White,9.375,30.0
ram,TEAMGROUP, T-Force Delta RGB 32 GB,454.92,"5,5200","2,16",3.281,White,15.385,40.0
ram,Corsair, Vengeance RGB 96 GB,1299.86,"5,6000","4,24",3.125,Black,13.333,40.0
ram,G.Skill, Trident Z RGB 32 GB,346.55,"4,3200","2,16",2.499,Black,10.0,16.0
ram,TEAMGROUP, T-Force Delta RGB 32 GB,498.25,"5,6600","2,16",3.593,White,10.303,34.0
ram,G.Skill, Trident Z5 Neo 32 GB,502.58,"5,6000","2,16",3.625,Black,10.667,32.0
ram,G.Skill, Ripjaws S5 64 GB,823.23,"5,5600","2,32",2.969,White,10.0,28.0
ram,Kingston, FURY Beast 32 GB,493.44,"5,5600","1,32",3.559,Black,14.286,40.0
ram,Corsair, Dominator Titanium 96 GB,1819.82,"5,6400","2,48",4.375,White,10.0,32.0
ram,TEAMGROUP, T-Force Vulcan 64 GB,779.9,"5,6000","2,32",2.812,Black,12.667,38.0
ram,G.Skill, Ripjaws V 16 GB,181.94,"4,2400","2,8",2.624,Black / Red,12.5,15.0
ram,Corsair, Dominator Titanium 96 GB,1798.2,"5,6400","2,48",4.323,Black,10.0,32.0
ram,TEAMGROUP, T-Force Delta RGB 32 GB,433.26,"5,5600","2,16",3.125,White,12.857,36.0
ram,Corsair, Dominator Titanium 64 GB,1473.18,"5,6000","4,16",5.312,White,12.0,36.0
ram,TEAMGROUP, T-Force Vulcan 32 GB,411.12,"5,6400","2,16",2.965,Black,12.5,40.0
ram,Silicon, Power XPOWER Zenith Gaming 64 GB,788.56,"5,6000","2,32",2.844,Black,10.0,30.0
ram,Corsair, Vengeance RGB 64 GB,1083.21,"5,5600","4,16",3.906,Black,12.857,36.0
ram,G.Skill, Trident Z5 RGB 32 GB,511.25,"5,6000","2,16",3.687,White / Black,12.0,36.0
ram,Klevv, BOLT X 32 GB,259.94,"4,3200","2,16",1.875,Black,10.0,16.0
ram,Kingston, Fury Renegade RGB 32 GB,632.57,"5,6400","2,16",4.562,Silver / Black,10.0,32.0
ram,Corsair, Vengeance 64 GB,814.56,"5,5600","2,32",2.937,Black / Gray,14.286,40.0
ram,OLOy, WarHawk RGB 16 GB,175.31,"4,3200","2,8",2.529,Black / Gold,10.0,16.0
ram,Corsair, Vengeance RGB 64 GB,1343.19,"5,6600","4,16",4.844,Black / Gray,9.697,32.0
ram,G.Skill, Trident Z5 RGB 64 GB,944.55,"5,6400","2,32",3.406,Silver / Black,10.0,32.0
ram,Kingston, Fury Renegade RGB 48 GB,1002.05,"5,6400","1,48",4.818,Silver / Black,10.0,32.0
ram,Corsair, Dominator Platinum RGB 32 GB,693.24,"5,5600","2,16",5.0,Black,12.857,36.0
ram,Corsair, Dominator Platinum RGB 32 GB,628.24,"5,5200","2,16",4.531,Black / Silver,15.385,40.0
ram,Mushkin, Enhanced Redline Stiletto 16 GB,186.28,"4,3600","2,8",2.687,Black,10.0,18.0
ram,PNY, Performance 8 GB,82.24,"4,3200","1,8",2.373,Black,13.75,22.0
ram,Crucial, CT8G4DFS824A 8 GB,86.57,"4,2400","1,8",2.498,Green,14.167,17.0
ram,G.Skill, Trident Z5 Neo RGB 32 GB,541.58,"5,6400","2,16",3.906,,10.0,32.0
ram,Silicon, Power XPOWER Zenith Gaming 16 GB,160.28,"4,3200","2,8",2.312,Black / Silver,10.0,16.0
ram,Corsair, Vengeance RGB Pro SL 16 GB,259.94,"4,3600","2,8",3.749,Black,10.0,18.0
ram,Corsair, Vengeance LPX 8 GB,108.28,"4,3000","1,8",3.124,Black,10.667,16.0
ram,TEAMGROUP, T-Force Xtreem ARGB 32 GB,346.55,"4,3600","2,16",2.499,White,10.0,18.0
ram,TEAMGROUP, Xtreem 48 GB,1213.2,"5,8200","2,24",5.833,Black,9.268,38.0
ram,Corsair, Vengeance RGB 32 GB,563.25,"5,6600","2,16",4.062,Black,11.515,38.0
ram,Klevv, CRAS XR5 RGB 32 GB,519.92,"5,7200","2,16",3.75,White / Black,10.0,36.0
ram,Silicon, Power XPOWER Zenith RGB Gaming 32 GB,489.59,"5,6000","2,16",3.531,Black,10.0,30.0
ram,G.Skill, Ripjaws V 64 GB,736.57,"4,4000","2,32",2.656,Black,9.0,18.0
ram,OLOy, Blade RGB 32 GB,303.27,"4,3600","2,16",2.187,Black,10.0,18.0
ram,Corsair, Vengeance 32 GB,541.58,"5,5600","2,16",3.906,Gray,12.857,36.0
ram,Kingston, ValueRAM 8 GB,100.7,"4,2666","1,8",2.905,Green / Black,14.254,19.0
ram,G.Skill, Trident Z5 Neo RGB 48 GB,749.57,"5,6400","2,24",3.604,White / Black,10.0,32.0
ram,Kingston, FURY Beast 16 GB,327.7,"5,5600","2,8",4.727,Black,14.286,40.0
ram,TEAMGROUP, T-Force Delta RGB 64 GB,584.91,"4,3600","2,32",2.109,White,10.0,18.0
ram,G.Skill, Trident Z RGB 32 GB,433.26,"4,3600","2,16",3.125,Black,8.889,16.0
ram,Corsair, Dominator Titanium 64 GB,1343.19,"5,6400","2,32",4.844,White,10.0,32.0
ram,Silicon, Power XPOWER Zenith Gaming 32 GB,376.93,"5,6000","2,16",2.718,Black,10.0,30.0
ram,G.Skill, Aegis 8 GB,97.67,"4,3000","1,8",2.817,Black / Red,10.667,16.0
ram,Patriot, Viper Steel 8 GB,82.24,"4,3200","1,8",2.373,Silver / Black,10.0,16.0
ram,ADATA, XPG SPECTRIX D50 16 GB,238.27,"4,3200","2,8",3.437,Black,10.0,16.0
ram,G.Skill, Trident Z5 RGB 32 GB,823.23,"5,7800","2,16",5.937,Silver / Black,9.231,36.0
ram,Corsair, Vengeance LPX 16 GB,199.27,"4,2400","1,16",2.874,Black,11.667,14.0
ram,Kingston, FURY Beast 8 GB,186.67,"5,6000","1,8",5.385,Black,13.333,40.0
ram,Corsair, Vengeance 32 GB,584.91,"5,6400","2,16",4.218,White / Gray,10.0,32.0
ram,Crucial, Ballistix Sport 1 GB,39.0,"3,1600","1,1",9.0,Black / Silver,12.5,10.0
ram,Corsair, Vengeance LPX 16 GB,199.27,"4,3200","2,8",2.874,Black,10.0,16.0
ram,Corsair, Vengeance 96 GB,1312.6,"5,6000","4,24",3.156,Black,10.0,30.0
ram,G.Skill, Ripjaws V 128 GB,1083.21,"4,2666","4,32",1.953,Black,13.503,18.0
ram,Corsair, Vengeance LPX 8 GB,151.61,"4,2666","2,4",4.374,Black / Yellow,12.003,16.0
ram,Corsair, Dominator Titanium 48 GB,1083.21,"5,7200","2,24",5.208,Black,10.0,36.0
ram,TEAMGROUP, T-Force Vulcan Z 32 GB,251.27,"4,3600","2,16",1.812,Red,10.0,18.0
ram,Mushkin, Enhanced Redline 64 GB,779.9,"5,5600","2,32",2.812,Black,10.0,28.0
ram,Corsair, Vengeance 32 GB,554.58,"5,6600","2,16",4.0,Black / Silver,11.515,38.0
ram,Corsair, Vengeance RGB Pro 32 GB,493.88,"4,3200","2,16",3.562,Black,10.0,16.0
